Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes
18317477,The Barbeque Company,1,New Delhi,"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3011095,28.6461321,"north indian, chinese, continental",1300,Indian Rupees(Rs.),No,No,No,3,3.8,248
308638,The Wrap Factory,1,New Delhi,"Shop 11, Ground Floor, 5, A Block Market, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3062599,28.6594593,fast food,250,Indian Rupees(Rs.),No,No,No,1,3.6,109
1270,Urban Punjab,1,New Delhi,"G-7, Pankaj Plaza 2, Karkardooma Community Center, Opposite Dayanand Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3029072,28.6480355,"north indian, chinese",750,Indian Rupees(Rs.),Yes,No,No,2,3.5,132
18268715,Classic,1,New Delhi,"G-1, United Plaza, Karkardooma Market, Opposite Hargobind Enclave, Near Metro Pillar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3023672,28.6484283,"desserts, fast food, ice cream",250,Indian Rupees(Rs.),No,No,No,1,4.0,95
312518,Goosebumps,1,New Delhi,"House 1, Dayanand Vihar, Opposite HOD, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3020809,28.6467421,"ice cream, desserts",300,Indian Rupees(Rs.),No,Yes,No,1,4.0,292
304028,Adyar Ananda Bhavan,1,New Delhi,"18/1, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1952884,28.646476,"south indian, north indian, chinese, street food, fast food",500,Indian Rupees(Rs.),No,No,No,2,2.8,39
7422,Amma Mess,1,New Delhi,"19 & 20, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1919642,28.6470539,"south indian, north indian",250,Indian Rupees(Rs.),No,No,No,1,3.4,68
306096,Amritsari Chaap Corner,1,New Delhi,"5060/1, Sant Nagar, Main Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18920413,28.65456149,north indian,200,Indian Rupees(Rs.),No,No,No,1,2.9,92
7450,Aroma Spice,1,New Delhi,"15A/61, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18937848,28.64779259,"north indian, chinese",800,Indian Rupees(Rs.),Yes,No,No,2,3.4,51
306106,Boheme Cafe Bar,1,New Delhi,"16-A/1, WEA, Near Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1872922,28.6458903,"north indian, chinese, continental, italian",1100,Indian Rupees(Rs.),Yes,Yes,No,3,3.2,142
303963,Cafe Coffee Day,1,New Delhi,"Jhandewalan Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1968947,28.64590801,cafe,450,Indian Rupees(Rs.),No,No,No,1,2.6,21
18124379,Chinese King,1,New Delhi,"Shop 6, 15-A/5, Near Pooja Park, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1875617,28.6457369,"chinese, north indian, mughlai",450,Indian Rupees(Rs.),No,Yes,No,1,2.5,71
310758,Chopsuey,1,New Delhi,"7724, New Market, Near Liberty Cinema, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1889094,28.6576903,"chinese, north indian",600,Indian Rupees(Rs.),No,Yes,No,2,3.2,71
309606,Chowringhee,1,New Delhi,"14A/34, China Market, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1868879,28.6458068,"north indian, chinese",600,Indian Rupees(Rs.),No,Yes,No,2,3.4,122
2408,Crossroad Bar and Restaurant,1,New Delhi,"17-A/1, WEA Gurudwara Road, Jessa Ram Hospital, Near Metro Pillar 99, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1899106,28.6448625,"north indian, chinese, mughlai",700,Indian Rupees(Rs.),No,No,No,2,3.0,39
309560,Domino's Pizza,1,New Delhi,"61/34, 1st Floor, New Rohtak Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19380312,28.65824145,"pizza, fast food",700,Indian Rupees(Rs.),No,No,No,2,3.4,43
306405,Giani's,1,New Delhi,"15-A/63, WEA, Near Punjab Sweet House, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"ice cream, desserts",400,Indian Rupees(Rs.),No,Yes,No,1,3.4,38
5529,Giani,1,New Delhi,"A/2, Prahlad Market, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19036754,28.65432847,"ice cream, desserts",400,Indian Rupees(Rs.),No,Yes,No,1,2.7,39
9459,Gulnar Bar Be Que,1,New Delhi,"7-A/45, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1838779,28.6455636,"north indian, chinese",700,Indian Rupees(Rs.),No,Yes,No,2,3.1,73
300359,Kwality Bengali Sweets,1,New Delhi,"8351, Rani Jhansi Road, Near Filmistan, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20330585,28.65947151,"desserts, mithai",200,Indian Rupees(Rs.),No,No,No,1,2.9,10
18128869,Little Chef,1,New Delhi,"B-1/8, Apsara Arcade, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18858656,28.64356644,"north indian, mughlai, chinese, fast food",500,Indian Rupees(Rs.),No,Yes,No,2,2.7,32
9011,M J Dosa Corner,1,New Delhi,"111, Guru Nanak Market, A Block, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1870226,28.6457749,south indian,150,Indian Rupees(Rs.),No,No,No,1,2.9,36
5507,Moolchand's,1,New Delhi,"2695, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19397243,28.65203681,"north indian, south indian, chinese, fast food",450,Indian Rupees(Rs.),No,No,No,1,3.3,36
303704,New Angaar Hyderabadi,1,New Delhi,"11747/4, Sant Nagar, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18398858,28.64837929,hyderabadi,750,Indian Rupees(Rs.),Yes,Yes,No,2,3.1,134
1924,New Frontier Hotel,1,New Delhi,"2, Ghaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1912316,28.649189,north indian,350,Indian Rupees(Rs.),No,No,No,1,3.3,55
300257,Oberoi Biryani,1,New Delhi,"50, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19076987,28.64568939,"north indian, mughlai",600,Indian Rupees(Rs.),No,No,No,2,2.9,90
7534,Om Ji Om,1,New Delhi,"Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19484482,28.65377446,north indian,500,Indian Rupees(Rs.),No,No,No,2,3.2,60
1925,Om Saravana Bhavan,1,New Delhi,"15-A/17, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1877414,28.6464708,south indian,400,Indian Rupees(Rs.),No,No,No,1,2.7,47
311719,Pindi Meat,1,New Delhi,"1963, Nai Bank Street, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1962767,28.6494371,north indian,300,Indian Rupees(Rs.),No,No,No,1,3.4,43
1926,Punjab Sweet Corner,1,New Delhi,"15-A/65, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1894036,28.6462267,"fast food, north indian, south indian, chinese, street food, mithai",350,Indian Rupees(Rs.),No,No,No,1,3.3,236
306392,R1 Lounge,1,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18532767,28.64555639,"north indian, mughlai, chinese",1100,Indian Rupees(Rs.),Yes,Yes,No,3,2.6,31
306338,R1 Take Away,1,New Delhi,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18557075,28.64546136,"north indian, mughlai, chinese",700,Indian Rupees(Rs.),No,Yes,No,2,2.5,38
1905,Raffles,1,New Delhi,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1904368,28.6478036,"fast food, north indian, chinese",800,Indian Rupees(Rs.),Yes,No,No,2,3.1,123
300350,Raj Sweets,1,New Delhi,"8586, East Park Road, Model Basti, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20225945,28.65795725,mithai,150,Indian Rupees(Rs.),No,No,No,1,2.8,9
7424,Ramas Cafe,1,New Delhi,"6/79, Padam Singh Road, WEA, Opposite Narang Sales, Naiwala, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1919134,28.6473123,"south indian, chinese, north indian",350,Indian Rupees(Rs.),No,No,No,1,3.3,70
1906,Sandoz,1,New Delhi,"2305, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1924134,28.6484406,"north indian, chinese",550,Indian Rupees(Rs.),No,No,No,2,3.4,114
1908,Sandoz,1,New Delhi,"DB Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19053082,28.65404367,"north indian, chinese",550,Indian Rupees(Rs.),No,No,No,2,2.7,56
1618,Shudh,1,New Delhi,"17-A/32, WEA Gurudwara Road, Near Metro Pillar 98, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.190378,28.645475,"north indian, chinese, south indian",600,Indian Rupees(Rs.),No,Yes,No,2,3.1,247
309064,Southy,1,New Delhi,"B-1/8, Below Karol Bagh Metro Station, Pusa Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1888196,28.6434385,south indian,450,Indian Rupees(Rs.),No,Yes,No,1,3.1,90
1931,Spicy by Nature,1,New Delhi,"15/A 55, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18850777,28.64772433,"north indian, mughlai, chinese",900,Indian Rupees(Rs.),Yes,No,No,2,2.7,84
18277018,Spicy N Karara,1,New Delhi,"15/64, West Extension Area, Ajma Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"north indian, chinese, fast food",650,Indian Rupees(Rs.),No,Yes,No,2,3.3,93
18425764,Spooky Sky,1,New Delhi,"Shop 62, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19650377,28.64966566,"italian, chinese, north indian",650,Indian Rupees(Rs.),No,Yes,Yes,2,3.4,44
1933,Sri Krishna Udupi,1,New Delhi,"12-A/20, WEA, Saraswati Marg, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1882805,28.6471494,south indian,400,Indian Rupees(Rs.),No,No,No,1,3.0,27
2411,Tempting Restaurant,1,New Delhi,"5/4, WEA, Near Hotel Rahul Place, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1886399,28.6470942,"chinese, mughlai, north indian",750,Indian Rupees(Rs.),Yes,Yes,No,2,2.7,68
18377922,The Smokin' Grill by The Flashback,1,New Delhi,"Shop 12, Apsara Arcade, Gate 7, Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18888596,28.64335635,fast food,400,Indian Rupees(Rs.),No,Yes,No,1,3.3,23
18138437,Three Tuns,1,New Delhi,"938/3, Ilahi Bux Marg, Hotel La Vista, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19822,28.6488288,"european, italian, thai, chinese, north indian",1400,Indian Rupees(Rs.),Yes,No,No,3,3.2,30
4655,Wah Ji Wah,1,New Delhi,"1-A, Prahlad Market, D.B. Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19013385,28.65432818,"north indian, chinese",500,Indian Rupees(Rs.),No,Yes,No,2,2.5,69
18289258,Wow! Momo,1,New Delhi,"2816, Ajmal Khan Road, Beside Roshan Di Kulfi, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1923236,28.6504028,"tibetan, fast food",350,Indian Rupees(Rs.),No,No,No,1,2.6,41
18198463,Wrap & Roll,1,New Delhi,"Ground Floor, B-1/8, Shop 7, Apsara Arcade, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18873441,28.6436297,"fast food, chinese",400,Indian Rupees(Rs.),No,Yes,No,1,3.4,36
300347,Anjlika Pastry Shop,1,New Delhi,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1904368,28.6478036,"bakery, desserts, fast food",400,Indian Rupees(Rs.),No,No,No,1,3.6,179
18423807,Bakeology,1,New Delhi,"795, Main Joshi Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",0.0,0.0,"bakery, desserts",450,Indian Rupees(Rs.),No,No,No,1,3.5,22
300661,Changezi Chicken,1,New Delhi,"3-A, New Rohtak Road, East Park Road, Shidi Pura, Dori Walan, Near HDFC Bank, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20037386,28.65492631,"north indian, mughlai",650,Indian Rupees(Rs.),No,Yes,No,2,3.7,456
18349796,Chargrill Resto Bar,1,New Delhi,"4/66,1st Floor, Padam Singh Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18920581,28.64902483,"north indian, european, south indian",900,Indian Rupees(Rs.),Yes,Yes,No,2,3.6,43
306643,Chowringhee,1,New Delhi,"1/3, Pusha Road, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19041716,28.64350406,fast food,200,Indian Rupees(Rs.),No,Yes,No,1,3.7,120
305758,Glenz Cafe N Bakers,1,New Delhi,"5/2, WEA, Saraswati Marg, Opposite Swati Hotel, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18855,28.6471752,"cafe, fast food, desserts",700,Indian Rupees(Rs.),No,Yes,No,2,3.8,230
18240475,Happy2Bake,1,New Delhi,"14A/33, Ground Floor, W.E.A., 2nd Gol Chakkar, Channa Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18687464,28.64575501,bakery,300,Indian Rupees(Rs.),No,Yes,No,1,3.5,26
18238241,Nazeer Foods,1,New Delhi,"Shop 71, Desh Bandu Gupta Road, Opposite PP Jewelers, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1941204,28.6521871,"mughlai, north indian",600,Indian Rupees(Rs.),No,Yes,No,2,3.5,27
306071,Pakode Ki Dukaan,1,New Delhi,"120-121, Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19434593,28.65306658,street food,50,Indian Rupees(Rs.),No,No,No,1,3.6,35
8864,Peshawari Chicken Corner,1,New Delhi,"33-34 B, Prehlad Market, Ramjas Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19039503,28.65448764,north indian,500,Indian Rupees(Rs.),No,Yes,No,2,3.6,76
9643,Prem Dhaba,1,New Delhi,"11139, East Park Road, Opposite JD Titler School, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20031988,28.65494308,north indian,650,Indian Rupees(Rs.),No,No,No,2,3.7,177
9016,Ravi Raj Di Kulfi,1,New Delhi,"Arya Samaj Road, Opposite Gaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1901673,28.649659,desserts,150,Indian Rupees(Rs.),No,No,No,1,3.6,99
300594,Shawarma King's,1,New Delhi,"14, Apsara Arcade, Near Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18897313,28.64337636,fast food,250,Indian Rupees(Rs.),No,Yes,No,1,3.7,136
8872,Shri Rama Restaurant,1,New Delhi,"21-B/1, New Rohtak Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18914345,28.65951887,"north indian, chinese",600,Indian Rupees(Rs.),No,Yes,No,2,3.5,72
2407,Sri Balaji,1,New Delhi,"17-A/41, WEA Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1907064,28.6455898,"south indian, north indian",600,Indian Rupees(Rs.),No,No,No,2,3.5,88
7526,Standard Burfee,1,New Delhi,"2750/21, Ajmal Khan Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1928736,28.6507302,"mithai, street food",200,Indian Rupees(Rs.),No,No,No,1,3.8,100
306403,Subway,1,New Delhi,"15A/63, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1892688,28.6467961,"american, fast food, salad, healthy food",500,Indian Rupees(Rs.),No,No,No,2,3.6,118
1301,Suruchi,1,New Delhi,"15-A/56, Ajmal Khan Road, Opposite Roopak Store, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.188527,28.647073,"gujarati, rajasthani, north indian, fast food",700,Indian Rupees(Rs.),No,Yes,No,2,3.8,603
1904,Tera Hotel,1,New Delhi,"4, Ghaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1911718,28.6491762,north indian,350,Indian Rupees(Rs.),No,No,No,1,3.5,149
18322672,The Diet Kitchen,1,New Delhi,"Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19195507,28.65337815,"continental, healthy food",700,Indian Rupees(Rs.),No,Yes,No,2,3.7,39
5560,The Spot,1,New Delhi,"3379, DB Gupta Road, Near Police Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.191827,28.65317426,chinese,350,Indian Rupees(Rs.),No,No,No,1,3.5,109
307332,Wrapss,1,New Delhi,"Near City Hospital, Pusa Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1905267,28.6435122,"chinese, fast food",350,Indian Rupees(Rs.),No,Yes,No,1,3.5,214
311755,Wrapss,1,New Delhi,"B-1/8, Apsra Arcade, Near Karol Bagh Metro Station Gate 7, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18890373,28.64338136,"chinese, fast food",350,Indian Rupees(Rs.),No,Yes,No,1,3.5,64
18396684,Al Naseem Foods Shawarma,1,New Delhi,"6330, Main Road, Bara Hindu Rao, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.2,28.66,fast food,200,Indian Rupees(Rs.),No,No,No,1,0.0,0
18453049,Ganpati Bhoj,1,New Delhi,"3270, Bahadurgarh Road Azad Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.20509924,28.66188863,north indian,350,Indian Rupees(Rs.),No,No,No,1,0.0,1
312000,Pandit Dhaba,1,New Delhi,"Near Filmistan Studio, Rani Jhansi Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.2032841,28.6585277,north indian,300,Indian Rupees(Rs.),No,No,No,1,0.0,0
18203154,Red Chili Potato,1,New Delhi,"East Park Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.2027979,28.65867981,chinese,150,Indian Rupees(Rs.),No,No,No,1,0.0,0
305360,Cafe Coffee Day,1,New Delhi,"422 D, Ground Floor, Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18823351,28.64438885,cafe,450,Indian Rupees(Rs.),No,No,No,1,2.3,32
1923,Jade Garden,1,New Delhi,"5/66, Padam Singh Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18952768,28.64877767,finger food,1000,Indian Rupees(Rs.),Yes,No,No,3,2.4,52
8933,Art of Spices,1,New Delhi,"B-1/3, Behind City Hospital, Pusa Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19061162,28.64349552,"fast food, north indian, mughlai",500,Indian Rupees(Rs.),No,No,No,2,4.0,841
312003,Sindhi Corner,1,New Delhi,"Prahlad Market, Deshbandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19055898,28.65467653,street food,200,Indian Rupees(Rs.),No,No,No,1,4.0,74
18446504,The Feast House,1,New Delhi,"1-B, Pusa Road, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.18803234,28.64370267,"continental, north indian, american, italian, mexican",1050,Indian Rupees(Rs.),Yes,No,No,3,4.3,142
3541,Zaffran,1,New Delhi,"N-2, Greater Kailash (GK) 1, New Delhi","Kasbah, Greater Kailash (GK) 1","Kasbah, Greater Kailash (GK) 1, New Delhi",77.2329263,28.556869,"north indian, mughlai",2000,Indian Rupees(Rs.),No,No,No,4,4.5,524
189,McDonald's,1,New Delhi,"ISBT, Railway Station, Kashmiri Gate, New Delhi",Kashmiri Gate,"Kashmiri Gate, New Delhi",77.2293337,28.6676442,"fast food, burger",500,Indian Rupees(Rs.),No,No,No,2,3.3,132
18322651,Captain Grub,1,New Delhi,"Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2263032,28.5997542,"american, fast food",1000,Indian Rupees(Rs.),No,Yes,No,3,3.1,18
5586,M:Eat by Blanco,1,New Delhi,"53-B, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2273577,28.6005258,"bakery, desserts",300,Indian Rupees(Rs.),No,No,No,1,3.3,29
303574,Omazoni,1,New Delhi,"48, Prithviraj Market, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2252919,28.6004185,"north indian, chinese, mexican, lebanese, italian, fast food",650,Indian Rupees(Rs.),No,Yes,No,2,2.5,120
304628,Prabhu Chaat Bhandar,1,New Delhi,"Dholpur House, Shahjahan Road, Near UPSC Office, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2276721,28.6095619,street food,150,Indian Rupees(Rs.),No,No,No,1,3.2,242
4624,Sugar & Spice - Le Marche,1,New Delhi,"58-A, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2270883,28.6003209,"bakery, fast food",800,Indian Rupees(Rs.),No,No,No,2,3.3,89
1614,Big Chill,1,New Delhi,"68-A, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2274475,28.6006239,"italian, continental, european, cafe",1500,Indian Rupees(Rs.),No,No,No,3,4.5,4986
8244,Big Chill,1,New Delhi,"35, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2275373,28.6005429,"italian, continental, european, cafe",1500,Indian Rupees(Rs.),No,No,No,3,4.6,1569
3406,Amici Cafe,1,New Delhi,"47, Middle Lane, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2272679,28.6008757,"cafe, pizza, italian",1200,Indian Rupees(Rs.),Yes,Yes,No,3,3.8,863
309576,Azam's Mughlai,1,New Delhi,"1-B, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2260623,28.5999361,mughlai,600,Indian Rupees(Rs.),No,No,No,2,3.9,157
4741,Boombox Cafe,1,New Delhi,"2 & 3, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2261003,28.5999579,"american, italian, north indian, chinese, lebanese",2000,Indian Rupees(Rs.),Yes,No,No,4,3.6,1428
310674,Cafe Illuminatii,1,New Delhi,"2nd Floor, Shop 18, Inner Lane, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2269086,28.5999453,"continental, kashmiri, italian, north indian, moroccan",2500,Indian Rupees(Rs.),Yes,Yes,No,4,3.6,300
1901,Cafe Turtle,1,New Delhi,"Shop 23, 1st & 2nd Floor, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2270883,28.600052,"cafe, italian, lebanese",1000,Indian Rupees(Rs.),No,No,No,3,3.6,574
813,China Fare,1,New Delhi,"27-A, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2276954,28.5999935,chinese,1000,Indian Rupees(Rs.),No,No,No,3,3.7,243
304989,Chokola,1,New Delhi,"67-A, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2265943,28.5997809,"cafe, desserts, bakery",700,Indian Rupees(Rs.),No,Yes,No,2,3.8,391
300642,Cravings By Arshi Dhupia,1,New Delhi,"100, Golf Links, Near, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2279864,28.6025572,"bakery, desserts, fast food",800,Indian Rupees(Rs.),No,No,No,2,3.6,29
307284,Harry's Bar + Cafe,1,New Delhi,"2nd Floor, Shop 62, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2267949,28.6001414,"mediterranean, american, asian",1700,Indian Rupees(Rs.),Yes,No,No,3,3.7,395
844,Khan Chacha,1,New Delhi,"Shop 50, 1st Floor, Middle Lane, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2273128,28.6007455,"mughlai, north indian",650,Indian Rupees(Rs.),No,No,No,2,3.7,2860
308337,La Bodega,1,New Delhi,"1st Floor, 29-B, Middle Lane, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2275373,28.6003637,mexican,1700,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,505
307822,La Vie,1,New Delhi,"51-A, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.227379,28.6007115,"italian, european",1400,Indian Rupees(Rs.),No,Yes,No,3,3.9,454
3425,Latitude 28,1,New Delhi,"9, 2nd Floor, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2264353,28.5996365,"american, continental, italian",2000,Indian Rupees(Rs.),Yes,No,No,4,3.8,203
6271,Laziz Kabab (Subhash Restaurant),1,New Delhi,"19, Prithvi Raj Market, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2259206,28.6006577,mughlai,400,Indian Rupees(Rs.),No,No,No,1,3.7,79
312710,Mr. Choy,1,New Delhi,"15, Middle Lane, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2268188,28.5997575,"seafood, chinese, japanese, vietnamese, asian, thai",1200,Indian Rupees(Rs.),No,No,No,3,3.9,287
18255125,Public Affair,1,New Delhi,"67-68, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2265943,28.5997809,european,2100,Indian Rupees(Rs.),No,No,No,4,3.8,199
18285728,Qureshi Kabab,1,New Delhi,"L-2, Gate 4, Metro Station, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2280043,28.602474,mughlai,450,Indian Rupees(Rs.),No,No,No,1,3.5,17
305686,Side Wok,1,New Delhi,"19, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2269984,28.5999538,"burmese, chinese, japanese, malaysian, thai",2000,Indian Rupees(Rs.),Yes,Yes,No,4,3.9,372
154,Subway,1,New Delhi,"8-C, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2260104,28.5998597,"american, fast food, salad, healthy food",500,Indian Rupees(Rs.),No,Yes,No,2,3.7,188
